name,team,position,jersey_number,height,weight,age,birth_date,college,draft_year,draft_round,draft_pick,years_pro,games_played,games_started,twitter_handle,instagram_handle,twitter_followers,instagram_followers,wikipedia_url,career_highlights,awards,data_source,scraped_at,brand_power,proof,proximity,velocity,risk,total_gravity
Max Brosmer,vikings,QB,12.0,"6'2""",217,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.673860,780.0,0.0,1160.0,0.0,8300.0,12.6
Henry Byrd,vikings,G,68.0,"6'5""",310,,,Princeton,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.674245,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Blake Brandel,vikings,OT,64.0,"6'7""",315,,,Oregon State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.670917,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Logan Brown,vikings,OT,62.0,"6'6""",312,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.673964,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Ty Chandler,vikings,RB,32.0,"5'11""",204,,,North Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.675482,600.0,0.0,1050.0,0.0,4510.0,8.1
Zeke Correll,vikings,C,63.0,"6'3""",307,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.675868,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Blake Cashman,vikings,LB,51.0,"6'1""",235,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.674728,600.0,0.0,1050.0,0.0,6050.0,9.7
Chaz Chambliss,vikings,LB,57.0,"6'1""",242,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.675069,600.0,0.0,1050.0,0.0,6050.0,9.7
Andrew DePaola,vikings,LS,42.0,"6'1""",229,,,Rutgers,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.676685,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Tai Felton,vikings,WR,13.0,"6'1""",183,,,Maryland,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.677045,720.0,0.0,1050.0,0.0,6350.0,10.2
Dontae Fleming,vikings,WR,19.0,"6'2""",180,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.677219,720.0,0.0,1050.0,0.0,6350.0,10.2
Will Fries,vikings,G,76.0,"6'6""",305,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.677500,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Christian Darrisaw,vikings,OT,71.0,"6'5""",315,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.676546,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Keenan Garber,vikings,CB,35.0,"6'0""",188,,,Kansas State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.677940,600.0,0.0,1050.0,0.0,4100.0,7.7
Kahlef Hailassie,vikings,DB,25.0,"6'1""",195,,,Western Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.678422,600.0,2500.0,1050.0,2000.0,6050.0,20.2
C.J. Ham,vikings,FB,30.0,"5'11""",250,,,Augustana (SD),,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.678794,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Javon Hargrave,vikings,NT,98.0,"6'2""",305,,,South Carolina State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.679103,600.0,2500.0,1050.0,2000.0,5750.0,19.9
Jonathan Harris,vikings,DT,92.0,"6'5""",295,,,Lindenwood,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.679381,600.0,0.0,1050.0,0.0,7250.0,10.8
Jonathan Greenard,vikings,LB,58.0,"6'3""",259,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:49.678232,600.0,0.0,1050.0,0.0,6050.0,9.7
